longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-122.46,37.73,52.0,3547.0,506.0,1276.0,491.0,8.0069,426800.0,0,0,0,1,0
-118.1,34.06,36.0,1463.0,369.0,1492.0,366.0,3.25,179200.0,1,0,0,0,0
-118.14,33.93,31.0,3205.0,727.0,1647.0,664.0,3.3681,223900.0,1,0,0,0,0
-122.51,38.17,8.0,5875.0,1115.0,2808.0,1029.0,3.6392,246300.0,0,0,0,1,0
-117.66,34.07,33.0,2081.0,409.0,1008.0,375.0,2.587,138100.0,0,1,0,0,0
-118.75,34.26,24.0,2234.0,373.0,1325.0,383.0,5.4604,193400.0,1,0,0,0,0
-117.98,33.77,7.0,2252.0,570.0,1576.0,550.0,3.6333,169800.0,1,0,0,0,0
-118.46,34.18,27.0,2582.0,719.0,2038.0,718.0,3.0877,174200.0,1,0,0,0,0
-118.18,33.83,45.0,1535.0,274.0,591.0,276.0,4.2411,371700.0,0,0,0,0,1
-117.39,34.38,4.0,7151.0,1295.0,3527.0,1170.0,3.5696,129700.0,0,1,0,0,0
-120.86,38.75,15.0,1533.0,300.0,674.0,287.0,2.5625,146100.0,0,1,0,0,0
-116.95,32.96,18.0,2087.0,353.0,992.0,329.0,4.5,222600.0,1,0,0,0,0
-119.8,34.44,27.0,2674.0,419.0,1176.0,416.0,5.0294,280200.0,0,0,0,0,1
-122.33,40.47,30.0,2502.0,523.0,1296.0,481.0,2.125,66100.0,0,1,0,0,0
-119.58,36.69,42.0,1032.0,215.0,812.0,225.0,1.9766,58100.0,0,1,0,0,0
-117.59,33.65,2.0,4860.0,1193.0,2332.0,1073.0,4.5022,151900.0,1,0,0,0,0
-118.22,33.89,36.0,873.0,240.0,1086.0,217.0,2.25,126600.0,1,0,0,0,0
-118.08,33.84,28.0,4216.0,948.0,2997.0,896.0,3.7961,162700.0,1,0,0,0,0
-121.43,38.69,28.0,927.0,165.0,542.0,148.0,2.5,96200.0,0,1,0,0,0
-119.78,36.78,31.0,2164.0,456.0,959.0,463.0,2.3293,73400.0,0,1,0,0,0
-121.37,38.55,21.0,2713.0,432.0,1287.0,440.0,4.5815,125500.0,0,1,0,0,0
-118.42,34.15,48.0,680.0,131.0,268.0,126.0,4.615,371400.0,1,0,0,0,0
-118.87,34.2,26.0,1924.0,245.0,775.0,244.0,7.001,286800.0,1,0,0,0,0
-119.29,34.29,33.0,3854.0,982.0,1835.0,894.0,3.5294,323900.0,0,0,0,0,1
-118.67,34.27,15.0,3221.0,659.0,1390.0,607.0,3.5313,191800.0,1,0,0,0,0
-122.0,38.35,24.0,745.0,116.0,300.0,115.0,3.6176,158500.0,0,1,0,0,0
-120.56,35.13,15.0,5818.0,924.0,2324.0,845.0,4.4033,267600.0,1,0,0,0,0
-115.57,32.8,16.0,2276.0,594.0,1184.0,513.0,1.875,93800.0,0,1,0,0,0
-118.26,34.02,41.0,848.0,323.0,1428.0,313.0,1.5603,109600.0,1,0,0,0,0
-120.82,37.64,20.0,3375.0,630.0,1505.0,598.0,2.69,201300.0,0,1,0,0,0
-122.72,38.43,31.0,2020.0,476.0,1408.0,437.0,2.5735,131100.0,1,0,0,0,0
-121.92,37.31,26.0,3242.0,780.0,2100.0,741.0,3.1107,247900.0,1,0,0,0,0
-118.47,34.0,42.0,1271.0,301.0,574.0,312.0,3.1304,340500.0,1,0,0,0,0
-118.36,33.89,37.0,1719.0,426.0,1266.0,424.0,3.375,228000.0,1,0,0,0,0
-119.01,35.37,44.0,593.0,136.0,364.0,121.0,1.4779,66000.0,0,1,0,0,0
-118.07,34.07,31.0,1370.0,284.0,1062.0,277.0,3.5156,199300.0,1,0,0,0,0
-122.22,38.1,44.0,2256.0,451.0,1057.0,426.0,3.1204,110800.0,0,0,0,1,0
-121.83,37.34,26.0,1848.0,339.0,1952.0,327.0,4.087,182500.0,1,0,0,0,0
-117.13,32.58,32.0,1870.0,437.0,1142.0,426.0,2.3194,159400.0,0,0,0,0,1
-122.27,37.85,50.0,1279.0,300.0,675.0,255.0,1.9028,150800.0,0,0,0,1,0
-118.1,34.17,44.0,4505.0,894.0,2296.0,899.0,3.4811,300500.0,0,1,0,0,0
-118.27,34.15,14.0,1744.0,536.0,1494.0,531.0,3.2171,230800.0,1,0,0,0,0
-117.57,33.91,22.0,2620.0,396.0,1324.0,362.0,5.3735,214600.0,0,1,0,0,0
-122.17,38.06,16.0,3515.0,626.0,1764.0,626.0,4.4397,187100.0,0,0,0,1,0
-118.25,33.97,32.0,879.0,257.0,1057.0,230.0,1.6776,114800.0,1,0,0,0,0
-117.08,32.61,27.0,2264.0,525.0,1485.0,468.0,3.3514,149100.0,0,0,0,0,1
-118.26,34.15,14.0,2981.0,894.0,1941.0,863.0,3.0,178600.0,1,0,0,0,0
-118.75,34.27,25.0,3371.0,502.0,1717.0,506.0,6.1253,225000.0,1,0,0,0,0
-121.28,37.97,47.0,2348.0,507.0,1455.0,479.0,1.65,66000.0,0,1,0,0,0
-117.92,33.67,14.0,6224.0,1679.0,3148.0,1589.0,4.2071,430900.0,1,0,0,0,0
-121.52,39.51,30.0,3085.0,610.0,1688.0,575.0,2.334,72200.0,0,1,0,0,0
-118.35,33.94,42.0,1028.0,278.0,1369.0,261.0,3.3125,144600.0,1,0,0,0,0
-117.27,34.13,40.0,1298.0,254.0,793.0,268.0,3.0721,83800.0,0,1,0,0,0
-121.27,38.44,19.0,2780.0,414.0,1320.0,404.0,5.8831,209900.0,0,1,0,0,0
-117.99,33.69,16.0,1476.0,294.0,886.0,270.0,5.3259,216400.0,1,0,0,0,0
-122.0,37.39,33.0,2154.0,405.0,1655.0,434.0,5.7962,229800.0,1,0,0,0,0
-116.86,33.84,18.0,521.0,118.0,174.0,74.0,2.7788,91100.0,0,1,0,0,0
-118.13,34.02,36.0,984.0,275.0,1024.0,284.0,2.125,153500.0,1,0,0,0,0
-120.96,37.65,34.0,1700.0,325.0,972.0,326.0,2.4485,95500.0,0,1,0,0,0
-122.29,37.89,52.0,3171.0,698.0,1498.0,696.0,3.1795,218200.0,0,0,0,1,0
-117.92,34.1,35.0,2994.0,603.0,1933.0,561.0,4.0052,160700.0,1,0,0,0,0
-121.66,39.66,17.0,3502.0,655.0,1763.0,613.0,2.9625,101200.0,0,1,0,0,0
-121.88,37.64,20.0,1309.0,184.0,514.0,172.0,10.9506,475800.0,0,1,0,0,0
-122.38,40.61,14.0,4773.0,1133.0,2101.0,1072.0,1.7227,105000.0,0,1,0,0,0
-121.62,36.71,24.0,4195.0,706.0,2200.0,647.0,4.3451,177800.0,1,0,0,0,0
-118.22,34.13,40.0,2749.0,580.0,1375.0,511.0,4.825,205800.0,1,0,0,0,0
-118.24,34.13,37.0,1644.0,395.0,959.0,383.0,3.3636,257700.0,1,0,0,0,0
-117.1,32.69,29.0,4174.0,1195.0,3675.0,1124.0,1.8112,103600.0,0,0,0,0,1
-124.08,40.06,17.0,1319.0,267.0,393.0,163.0,2.625,135600.0,0,0,0,0,1
-118.37,34.17,10.0,1431.0,473.0,1438.0,429.0,2.2756,221400.0,1,0,0,0,0
-119.74,36.74,39.0,4893.0,1210.0,4749.0,1067.0,1.2065,55600.0,0,1,0,0,0
-118.09,33.96,36.0,1116.0,229.0,719.0,233.0,3.425,163200.0,1,0,0,0,0
-118.54,34.27,28.0,2309.0,300.0,931.0,302.0,6.7415,348200.0,1,0,0,0,0
-121.99,37.96,16.0,3324.0,479.0,1470.0,461.0,7.6166,260400.0,0,1,0,0,0
-121.25,37.97,41.0,855.0,189.0,716.0,206.0,2.0375,75000.0,0,1,0,0,0
-118.12,34.12,52.0,2907.0,317.0,956.0,279.0,15.0001,500001.0,1,0,0,0,0
-122.54,37.9,41.0,3170.0,622.0,1091.0,528.0,3.7813,389200.0,0,0,0,1,0
-122.54,37.93,43.0,2998.0,470.0,970.0,430.0,5.5385,431800.0,0,0,0,1,0
-122.11,37.7,29.0,1298.0,306.0,835.0,338.0,2.3274,170400.0,0,0,0,1,0
-123.1,38.97,36.0,1211.0,247.0,697.0,251.0,2.5761,94900.0,1,0,0,0,0
-118.27,33.95,34.0,1261.0,315.0,1027.0,303.0,2.2946,88800.0,1,0,0,0,0
-119.33,36.28,16.0,2624.0,527.0,1077.0,520.0,2.125,104200.0,0,1,0,0,0
-117.98,34.02,33.0,3512.0,632.0,1971.0,598.0,4.4653,193200.0,1,0,0,0,0
-121.81,37.32,26.0,2528.0,511.0,2677.0,512.0,4.1165,164900.0,1,0,0,0,0
-117.84,33.75,16.0,4367.0,1161.0,2164.0,1005.0,4.0214,139500.0,1,0,0,0,0
-117.24,32.79,20.0,961.0,278.0,525.0,254.0,3.1838,245800.0,0,0,0,0,1
-117.46,33.93,19.0,4780.0,861.0,3043.0,766.0,3.7431,132800.0,0,1,0,0,0
-119.16,34.27,24.0,1824.0,331.0,1049.0,320.0,5.9181,221100.0,0,0,0,0,1
-122.14,37.46,27.0,5580.0,2009.0,4165.0,1763.0,2.4375,189000.0,0,0,0,1,0
-120.45,34.64,30.0,2330.0,422.0,1255.0,449.0,3.8512,134600.0,0,0,0,0,1
-118.38,33.82,38.0,1318.0,237.0,547.0,225.0,6.0308,416700.0,0,0,0,0,1
-122.07,37.31,24.0,4401.0,698.0,1818.0,685.0,7.2986,500001.0,1,0,0,0,0
-119.69,34.43,43.0,1257.0,311.0,671.0,263.0,2.875,280600.0,1,0,0,0,0
-121.95,37.29,30.0,3734.0,813.0,1834.0,824.0,3.4505,260000.0,1,0,0,0,0
-120.27,39.35,11.0,2520.0,401.0,397.0,165.0,4.665,145600.0,0,1,0,0,0
-121.83,38.0,8.0,2572.0,738.0,1384.0,684.0,1.7161,75800.0,0,1,0,0,0
-121.94,37.0,32.0,2210.0,426.0,1082.0,396.0,4.1587,315200.0,0,0,0,0,1
-122.26,37.84,52.0,950.0,202.0,467.0,198.0,3.9643,188800.0,0,0,0,1,0
-118.13,33.91,36.0,1967.0,316.0,910.0,306.0,4.4948,190600.0,1,0,0,0,0
-120.63,35.59,9.0,5782.0,1184.0,3026.0,1130.0,2.6528,113500.0,1,0,0,0,0
-122.67,38.44,29.0,2551.0,448.0,1165.0,456.0,4.3587,196400.0,1,0,0,0,0
-118.4,33.99,36.0,1280.0,240.0,704.0,217.0,5.9632,328100.0,1,0,0,0,0
-118.39,34.01,35.0,4424.0,918.0,2101.0,888.0,3.9688,355100.0,1,0,0,0,0
-122.08,37.64,36.0,786.0,133.0,463.0,160.0,3.9338,182700.0,0,0,0,1,0
-118.71,34.3,23.0,1983.0,280.0,978.0,287.0,6.3199,236700.0,1,0,0,0,0
-118.09,34.04,18.0,5580.0,1369.0,3842.0,1276.0,3.6512,168500.0,1,0,0,0,0
-122.54,37.76,45.0,1592.0,325.0,920.0,322.0,3.96,272200.0,0,0,0,0,1
-118.27,34.11,39.0,3825.0,916.0,1378.0,746.0,4.4094,352600.0,1,0,0,0,0
-117.13,32.76,22.0,2623.0,732.0,1283.0,718.0,2.1563,127100.0,0,0,0,0,1
-121.28,38.13,48.0,1892.0,333.0,804.0,352.0,4.0625,143200.0,0,1,0,0,0
-118.15,33.79,5.0,3700.0,993.0,1657.0,848.0,3.7826,196300.0,0,0,0,0,1
-118.05,33.99,42.0,2480.0,401.0,1085.0,438.0,5.193,263400.0,1,0,0,0,0
-118.19,33.96,40.0,979.0,296.0,934.0,292.0,2.6354,151800.0,1,0,0,0,0
-117.21,34.28,16.0,3326.0,569.0,527.0,192.0,5.7421,167600.0,0,1,0,0,0
-121.23,37.92,28.0,590.0,129.0,315.0,99.0,1.8958,85700.0,0,1,0,0,0
-122.44,37.72,52.0,1775.0,347.0,1102.0,367.0,4.3125,267200.0,0,0,0,1,0
-122.34,37.53,27.0,3339.0,481.0,1354.0,458.0,7.3081,464600.0,0,0,0,0,1
-121.42,37.74,45.0,818.0,144.0,340.0,138.0,4.8021,133500.0,0,1,0,0,0
-120.93,35.76,11.0,8997.0,1698.0,1825.0,756.0,3.23,154300.0,1,0,0,0,0
-117.08,34.02,20.0,3111.0,563.0,1453.0,538.0,3.3365,122800.0,0,1,0,0,0
-118.47,34.02,41.0,2136.0,549.0,986.0,557.0,2.7254,444400.0,1,0,0,0,0
-122.5,37.76,48.0,1408.0,295.0,891.0,269.0,3.8333,296300.0,0,0,0,0,1
-121.33,37.97,38.0,3166.0,575.0,1351.0,561.0,3.5404,91600.0,0,1,0,0,0
-119.79,36.85,11.0,2596.0,619.0,1765.0,539.0,1.9511,54000.0,0,1,0,0,0
-118.35,34.25,34.0,2795.0,460.0,1267.0,443.0,6.1464,354400.0,1,0,0,0,0
-121.47,38.56,44.0,1986.0,573.0,1044.0,490.0,1.7328,88100.0,0,1,0,0,0
-121.1,37.8,35.0,1853.0,331.0,958.0,340.0,3.3578,149000.0,0,1,0,0,0
-118.3,34.19,52.0,1704.0,277.0,746.0,262.0,4.7986,326100.0,1,0,0,0,0
-119.38,36.56,14.0,3965.0,804.0,1945.0,733.0,2.6906,95300.0,0,1,0,0,0
-117.7,33.6,16.0,2092.0,489.0,877.0,392.0,3.0461,216900.0,1,0,0,0,0
-120.94,40.14,31.0,3127.0,664.0,1345.0,580.0,1.5774,58000.0,0,1,0,0,0
-117.01,33.75,15.0,2873.0,903.0,1094.0,659.0,1.8015,105100.0,0,1,0,0,0
-122.33,37.95,45.0,1585.0,329.0,981.0,373.0,3.0313,135800.0,0,0,0,1,0
-115.58,32.81,10.0,1088.0,203.0,533.0,201.0,3.6597,87500.0,0,1,0,0,0
-118.09,34.18,34.0,3113.0,409.0,1139.0,418.0,10.2289,500001.0,0,1,0,0,0
-119.34,36.2,12.0,1632.0,378.0,1303.0,315.0,2.0333,54400.0,0,1,0,0,0
-122.63,38.23,37.0,1966.0,348.0,875.0,381.0,4.0703,223800.0,1,0,0,0,0
-117.5,33.96,12.0,7923.0,1470.0,4861.0,1385.0,4.2985,139200.0,0,1,0,0,0
-122.38,37.58,52.0,2039.0,299.0,772.0,303.0,6.471,500001.0,0,0,0,0,1
-121.91,37.24,24.0,5046.0,1001.0,2449.0,968.0,4.7118,274600.0,1,0,0,0,0
-122.33,37.56,50.0,1975.0,245.0,644.0,251.0,10.0743,500001.0,0,0,0,0,1
-122.41,37.8,52.0,1866.0,748.0,2957.0,710.0,1.8295,243800.0,0,0,0,1,0
-116.43,34.1,17.0,6683.0,1296.0,2677.0,1227.0,2.4828,84000.0,0,1,0,0,0
-121.98,37.29,31.0,2750.0,664.0,1459.0,660.0,3.2287,264900.0,1,0,0,0,0
-117.62,34.44,6.0,8884.0,1687.0,3767.0,1334.0,3.599,140200.0,0,1,0,0,0
-118.12,33.92,27.0,6336.0,1628.0,4673.0,1505.0,2.5893,183700.0,1,0,0,0,0
-121.44,38.5,27.0,2527.0,439.0,1089.0,415.0,4.088,96800.0,0,1,0,0,0
-122.3,37.91,39.0,2686.0,569.0,1159.0,559.0,2.9441,200400.0,0,0,0,1,0
-117.14,32.71,52.0,1225.0,332.0,955.0,321.0,1.6011,106300.0,0,0,0,0,1
-118.07,33.82,27.0,3481.0,576.0,1660.0,560.0,5.7965,228200.0,1,0,0,0,0
-122.73,38.37,40.0,1389.0,309.0,841.0,288.0,3.1094,183300.0,1,0,0,0,0
-121.44,38.73,25.0,1287.0,224.0,727.0,236.0,4.7396,135500.0,0,1,0,0,0
-121.13,37.47,37.0,1995.0,448.0,1559.0,443.0,2.1833,92700.0,0,1,0,0,0
-118.38,33.81,33.0,2349.0,407.0,954.0,373.0,6.4956,483600.0,0,0,0,0,1
-119.13,35.22,5.0,6268.0,1003.0,3269.0,980.0,5.1457,118200.0,0,1,0,0,0
-117.84,33.8,35.0,1490.0,251.0,629.0,257.0,4.3661,222100.0,1,0,0,0,0
-118.43,33.98,19.0,8324.0,1590.0,2927.0,1538.0,7.5426,351700.0,1,0,0,0,0
-121.95,36.6,32.0,3152.0,504.0,793.0,426.0,7.1198,469900.0,0,0,0,0,1
-117.23,33.77,5.0,2108.0,496.0,1666.0,461.0,2.0,83000.0,0,1,0,0,0
-119.04,36.09,15.0,2288.0,401.0,1238.0,429.0,3.0278,77400.0,0,1,0,0,0
-121.55,39.45,18.0,2278.0,523.0,1185.0,475.0,1.3611,60600.0,0,1,0,0,0
-121.44,38.54,39.0,2855.0,,1217.0,562.0,3.2404,93600.0,0,1,0,0,0
-119.0,35.39,51.0,1373.0,284.0,648.0,300.0,2.8295,72100.0,0,1,0,0,0
-118.27,34.15,7.0,2837.0,776.0,2287.0,736.0,3.008,229000.0,1,0,0,0,0
-117.96,33.83,18.0,2067.0,770.0,870.0,541.0,3.1315,137500.0,1,0,0,0,0
-122.04,37.12,30.0,1427.0,311.0,686.0,251.0,4.0781,154500.0,0,0,0,0,1
-122.91,38.46,18.0,2021.0,,912.0,329.0,4.5,251900.0,1,0,0,0,0
-121.09,37.61,42.0,1787.0,296.0,921.0,287.0,3.8864,171400.0,0,1,0,0,0
-117.65,34.02,9.0,2107.0,411.0,1138.0,389.0,4.4042,159100.0,0,1,0,0,0
-122.35,37.58,26.0,854.0,246.0,396.0,231.0,2.8393,375000.0,0,0,0,0,1
-117.11,33.12,46.0,52.0,13.0,59.0,13.0,3.875,200000.0,1,0,0,0,0
-122.44,37.72,52.0,1507.0,282.0,929.0,281.0,3.8958,247700.0,0,0,0,1,0
-118.0,33.87,13.0,2086.0,544.0,1356.0,462.0,2.95,165600.0,1,0,0,0,0
-117.93,33.62,34.0,2125.0,498.0,1052.0,468.0,5.6315,484600.0,1,0,0,0,0
-121.11,38.91,24.0,2558.0,423.0,1149.0,403.0,4.0679,190500.0,0,1,0,0,0
-122.03,37.35,19.0,3811.0,1227.0,1930.0,1153.0,3.5154,311400.0,1,0,0,0,0
-117.23,32.74,16.0,735.0,139.0,299.0,134.0,4.6354,179200.0,0,0,0,0,1
-119.03,36.06,36.0,1925.0,443.0,1405.0,422.0,2.162,51900.0,0,1,0,0,0
-117.97,34.04,32.0,1507.0,295.0,1326.0,324.0,4.119,163300.0,1,0,0,0,0
-120.6,37.35,19.0,3874.0,676.0,2441.0,707.0,3.2955,88600.0,0,1,0,0,0
-118.14,33.77,51.0,2812.0,621.0,1171.0,566.0,3.875,342900.0,0,0,0,0,1
-121.02,37.7,16.0,3476.0,650.0,2126.0,665.0,3.3438,125400.0,0,1,0,0,0
-122.56,38.41,20.0,1151.0,211.0,478.0,183.0,5.93,384600.0,1,0,0,0,0
-118.13,34.15,18.0,1665.0,477.0,1095.0,390.0,2.6038,155600.0,1,0,0,0,0
-118.36,34.09,34.0,2832.0,883.0,1594.0,843.0,1.7558,312500.0,1,0,0,0,0
-117.74,33.89,4.0,37937.0,5471.0,16122.0,5189.0,7.4947,366300.0,1,0,0,0,0
-122.35,40.25,10.0,1621.0,318.0,866.0,283.0,3.5,104300.0,0,1,0,0,0
-117.0,32.7,23.0,2785.0,468.0,1456.0,449.0,4.3714,131000.0,0,0,0,0,1
-117.53,34.02,19.0,256.0,34.0,101.0,28.0,5.3269,375000.0,0,1,0,0,0
-121.97,37.32,19.0,4620.0,1404.0,2672.0,1308.0,3.699,237500.0,1,0,0,0,0
-118.31,34.26,37.0,1444.0,246.0,624.0,239.0,5.76,239400.0,1,0,0,0,0
-117.67,34.06,26.0,1592.0,429.0,1182.0,365.0,2.4583,110400.0,0,1,0,0,0
-118.32,33.9,36.0,1520.0,300.0,831.0,291.0,4.0473,212100.0,1,0,0,0,0
-120.44,37.31,16.0,3369.0,532.0,1770.0,574.0,5.2662,126200.0,0,1,0,0,0
-117.82,33.66,24.0,4227.0,641.0,1605.0,589.0,6.4238,278400.0,1,0,0,0,0
-122.82,38.4,40.0,2406.0,423.0,1054.0,426.0,3.8846,215900.0,1,0,0,0,0
-117.33,33.21,17.0,1246.0,300.0,424.0,288.0,2.2882,85800.0,0,0,0,0,1
-117.11,32.82,16.0,4241.0,892.0,1771.0,864.0,4.375,166500.0,0,0,0,0,1
-121.58,39.16,36.0,1206.0,197.0,537.0,204.0,3.3611,79800.0,0,1,0,0,0
-117.24,33.34,17.0,2866.0,442.0,1354.0,431.0,4.5764,257300.0,1,0,0,0,0
-117.89,33.84,35.0,3315.0,744.0,2425.0,687.0,3.5521,182800.0,1,0,0,0,0
-118.2,33.93,41.0,857.0,201.0,934.0,227.0,2.6339,145700.0,1,0,0,0,0
-117.85,34.11,27.0,1748.0,403.0,985.0,416.0,3.1133,180600.0,0,1,0,0,0
-117.72,33.64,16.0,1230.0,242.0,380.0,246.0,2.2969,67500.0,1,0,0,0,0
-117.8,33.92,16.0,5819.0,986.0,2306.0,914.0,4.6315,277500.0,1,0,0,0,0
-120.12,34.6,10.0,2426.0,426.0,966.0,419.0,5.5106,290900.0,0,0,0,0,1
-118.3,33.76,18.0,9659.0,1716.0,4336.0,1674.0,5.7764,290500.0,1,0,0,0,0
-117.07,32.72,18.0,1758.0,286.0,987.0,277.0,4.6875,141800.0,0,0,0,0,1
-116.52,33.84,17.0,4465.0,859.0,853.0,445.0,3.6875,130400.0,0,1,0,0,0
-118.18,33.87,44.0,1832.0,401.0,1056.0,405.0,4.0658,175100.0,1,0,0,0,0
-117.11,32.75,18.0,1943.0,587.0,1329.0,522.0,1.7696,103100.0,0,0,0,0,1
-120.45,36.85,20.0,1519.0,376.0,1681.0,370.0,2.1759,58100.0,0,1,0,0,0
-118.22,33.83,44.0,1792.0,404.0,1115.0,358.0,3.9091,174400.0,1,0,0,0,0
-119.82,36.83,14.0,2982.0,412.0,1408.0,423.0,5.3241,123000.0,0,1,0,0,0
-121.92,36.62,52.0,2584.0,599.0,790.0,444.0,2.5263,286400.0,0,0,0,0,1
-114.58,33.61,25.0,2907.0,680.0,1841.0,633.0,2.6768,82400.0,0,1,0,0,0
-121.95,37.94,27.0,1469.0,216.0,578.0,219.0,5.9346,253600.0,0,1,0,0,0
-122.21,37.84,44.0,3424.0,597.0,1358.0,597.0,6.0194,292300.0,0,0,0,1,0
-118.1,34.17,46.0,1774.0,315.0,753.0,330.0,4.7241,279600.0,0,1,0,0,0
-118.12,34.06,25.0,1137.0,293.0,800.0,281.0,2.4286,233300.0,1,0,0,0,0
-118.36,34.16,42.0,2304.0,442.0,862.0,429.0,4.3542,417900.0,1,0,0,0,0
-117.86,33.74,34.0,2254.0,630.0,2984.0,625.0,2.5,162500.0,1,0,0,0,0
-117.9,33.88,28.0,2696.0,346.0,947.0,356.0,9.0055,375400.0,1,0,0,0,0
-121.27,37.95,52.0,1318.0,308.0,1368.0,310.0,1.8261,54600.0,0,1,0,0,0
-115.73,33.35,23.0,1586.0,448.0,338.0,182.0,1.2132,30000.0,0,1,0,0,0
-121.92,37.29,32.0,1260.0,199.0,560.0,207.0,6.5858,346700.0,1,0,0,0,0
-123.36,39.01,35.0,1551.0,321.0,857.0,288.0,2.7232,115400.0,1,0,0,0,0
-117.89,34.13,34.0,2159.0,386.0,1443.0,385.0,4.1995,147400.0,1,0,0,0,0
-118.2,34.06,46.0,453.0,119.0,533.0,132.0,2.2961,112500.0,1,0,0,0,0
-117.05,33.13,17.0,2385.0,372.0,1118.0,369.0,4.2813,169900.0,1,0,0,0,0
-119.5,35.27,23.0,3827.0,696.0,1993.0,617.0,3.0742,57900.0,0,1,0,0,0
-122.07,37.34,33.0,1208.0,198.0,495.0,216.0,5.4659,500001.0,1,0,0,0,0
-121.93,36.6,33.0,3455.0,683.0,1704.0,663.0,4.0154,225700.0,0,0,0,0,1
-122.07,37.69,31.0,5914.0,1309.0,2999.0,1295.0,3.0964,190500.0,0,0,0,1,0
-120.43,34.89,30.0,1979.0,342.0,999.0,320.0,5.0286,158000.0,1,0,0,0,0
-118.28,33.84,27.0,2326.0,533.0,1697.0,546.0,3.8633,187900.0,1,0,0,0,0
-121.84,36.94,29.0,4921.0,967.0,2319.0,823.0,4.9517,307900.0,0,0,0,0,1
-118.25,33.8,36.0,1697.0,394.0,1274.0,396.0,3.35,163100.0,1,0,0,0,0
-121.28,37.91,31.0,820.0,179.0,576.0,155.0,1.69,65900.0,0,1,0,0,0
-117.98,33.72,28.0,3109.0,561.0,1891.0,562.0,5.2655,243100.0,1,0,0,0,0
-122.3,37.81,52.0,572.0,109.0,274.0,82.0,1.8516,85000.0,0,0,0,1,0
-118.24,34.12,41.0,1213.0,301.0,801.0,300.0,3.1806,204200.0,1,0,0,0,0
-122.01,37.97,32.0,3012.0,527.0,1288.0,512.0,3.6449,211500.0,0,0,0,1,0
-120.47,34.65,16.0,2549.0,428.0,1486.0,432.0,4.2875,150700.0,0,0,0,0,1
-121.85,39.75,39.0,568.0,127.0,267.0,129.0,1.8095,78100.0,0,1,0,0,0
-122.22,37.77,52.0,391.0,128.0,520.0,138.0,1.6471,95000.0,0,0,0,1,0
-118.35,34.27,32.0,604.0,108.0,314.0,113.0,6.2037,205400.0,1,0,0,0,0
-120.02,38.86,19.0,2429.0,459.0,883.0,300.0,3.017,97600.0,0,1,0,0,0
-122.38,40.69,21.0,1774.0,370.0,875.0,354.0,1.7422,61500.0,0,1,0,0,0
-122.53,37.98,32.0,2390.0,336.0,810.0,354.0,8.5759,500001.0,0,0,0,1,0
-119.7,34.43,52.0,1364.0,460.0,804.0,400.0,2.375,293800.0,1,0,0,0,0
-117.27,33.03,16.0,2240.0,443.0,1104.0,416.0,3.5313,148700.0,0,0,0,0,1
-118.32,34.01,52.0,3104.0,645.0,1498.0,581.0,2.6667,128000.0,1,0,0,0,0
-118.12,33.91,36.0,2053.0,386.0,1023.0,394.0,3.0,216600.0,1,0,0,0,0
-118.28,33.68,8.0,2842.0,522.0,1624.0,510.0,3.7282,287500.0,0,0,0,0,1
-119.12,36.29,29.0,1638.0,323.0,942.0,322.0,2.1731,66200.0,0,1,0,0,0
-122.15,37.76,39.0,1823.0,286.0,763.0,270.0,6.0749,196900.0,0,0,0,1,0
-117.9,33.66,13.0,1642.0,423.0,841.0,368.0,3.6042,226000.0,1,0,0,0,0
-117.07,32.69,29.0,1429.0,293.0,1091.0,317.0,3.4609,118000.0,0,0,0,0,1
-120.19,38.03,17.0,8651.0,1579.0,2071.0,757.0,3.1076,115800.0,0,1,0,0,0
-117.74,34.07,42.0,2504.0,553.0,1550.0,509.0,3.0294,135700.0,0,1,0,0,0
-122.71,38.45,48.0,3118.0,561.0,1275.0,530.0,3.455,222100.0,1,0,0,0,0
-118.62,34.06,25.0,3546.0,584.0,1530.0,601.0,7.4001,500001.0,0,0,0,0,1
-122.52,37.96,35.0,2012.0,346.0,818.0,352.0,5.2818,331000.0,0,0,0,1,0
-117.9,33.83,33.0,3065.0,611.0,2204.0,606.0,3.8456,211800.0,1,0,0,0,0
-122.41,37.71,28.0,5015.0,1240.0,3900.0,1029.0,1.2269,181900.0,0,0,0,1,0
-121.21,38.67,11.0,5500.0,956.0,2827.0,946.0,4.1071,145800.0,0,1,0,0,0
-121.21,39.49,18.0,697.0,150.0,356.0,114.0,2.5568,77100.0,0,1,0,0,0
-118.11,34.11,50.0,2131.0,294.0,753.0,284.0,6.7099,352200.0,1,0,0,0,0
-118.19,33.78,29.0,1013.0,392.0,1083.0,316.0,1.8438,162500.0,0,0,0,0,1
-117.16,33.57,2.0,20391.0,3245.0,7132.0,2716.0,3.9443,187300.0,1,0,0,0,0
-116.89,33.86,2.0,6900.0,1238.0,1950.0,980.0,3.0417,146300.0,0,1,0,0,0
-122.19,39.92,20.0,2563.0,658.0,1363.0,611.0,1.023,54200.0,0,1,0,0,0
-118.32,33.9,36.0,1741.0,412.0,1245.0,423.0,4.1344,210300.0,1,0,0,0,0
